Código;Fantasia;Nome completo;Fone;UF;Cidade;Bairro;Endereço;CEP;Latitude;Longitude;F/J;Id. F.Pagto;F.Pagto;Id.Vendedor;Vendedor;Vendedor Externo;Id.Região;Região;CNPJ/CPF;Inscr. Estadual;E-mail;Cliente desde;Operador;Conceito;Id. Principal;Fantasia Principal;Id. Transportadora;Transportadora;Premiação;Frete Cli.;Emp. de Operação;Local de montagem
146.070;CERTISIGN CERTIFICAD;CERTISIGN CERTIFICADORA DIGITAL  S/A;COM:11-3478.9444;SP;SAO PAULO;CONSOLACAO;Rua Bela Cintra,904;01415-000;-24;-47;J;0;;;;;;;01.554.285/0001-75;;nfe@certisign.com.br;  /  /;;;146070;CERTISIGN CERTIFICAD;0;;;a;0;
324.802;CERTLIMP;CERTLIMP COMERCIO DE MATERIAL DE LIMPEZA;COM:21-213348.8662;RJ;RIO DE JANEIRO;GARDENIA AZUL;Rua Aparai,571;22765-670;-23;-43;J;0;;;;;;;16.959.875/0001-55;79783323;aline.marjopel@hotmail.com;  /  /;;;324802;CERTLIMP;0;;;;0;
324.333;CESTARI CENOGRAFIA A;CESTARI CENOGRAFIA LTDA;COM:11-3501.0620;SP;SAO PAULO;JARDIM DOM BOSCO;Avenida das Nacoes Unidas,18801 - SALA 818 BOX 07;04757-025;-24;-47;J;0;;;;;;;48.215.615/0001-61;136991294110;contato@i9arquitetura.com;  /  /;;;324333;CESTARI CENOGRAFIA A;0;;;;0;
325.414;CETRO SOLUCOES;CETRO SOLUCOES EM EMBALAGENS LTDA;;SP;BAURU;JARDIM ANA LUCIA;Rua Newton Prado,830;17052-080;-22;-49;J;0;;;;;;;15.287.545/0001-06;;(14) 3201-8500;  /  /;;;325414;CETRO SOLUCOES;0;;;;0;
323.338;CF CARE MATERIAL;CF CARE MATERIAL HOSPITALAR EIRELI;COM:21-2717.2111  COM:21-2620.9286;RJ;SÃO GONÇALO;BARRO VERMELHO;Rua Doutor Getúlio Vargas,711;24416-000;-23;-43;J;0;;;;;;;11.984.323/0001-83;79288306;vendas@cfcarehospitalar.com.br;  /  /;;;323338;CF CARE MATERIAL;0;;;;0;
324.799;CG LIMPEZA;CG COMERCIO DE PRODUTOS DE LIMPEZA LA;;RJ;RIO DE JANEIRO;SANTO CRISTO;Rua Equador,436;20220-410;-23;-43;J;0;;;;;;;40.409.666/0001-12;84545422;atendimento@cglimpeza.com.br;  /  /;;;324799;CG LIMPEZA;0;;;;0;
111.931;CGM ASSESSORIA LTDA;CGM ASSESSORIA LTDA;COM:21-2224.9944;RJ;RIO DE JANEIRO;CENTRO;Rua Conde Lages,44;20241-080;-23;-43;J;0;;;;;;;29.544.392/0001-31;;cgc@cgmassessoria.com;  /  /;;;111931;CGM ASSESSORIA LTDA;0;;;a;0;
324.065;CHARBON ROUGE RESTAU;CHARBON ROUGE LAGOA RESTAURANTE BARA LTD;COM:21-2199.9191;RJ;RIO DE JANEIRO;LAGOA;AVN BORGES DE MEDEIROS,829;22470001;-23;-43;J;0;;;;;;;24.281.673/0001-25;87107116;charbon.rouge@gmail.com;  /  /;;;324065;CHARBON ROUGE RESTAU;0;;;;0;
319.171;CHATUBA;FORNECEDORA CHATUBA DE NILOPOLIS S.A.;COM:21-4003.4456;RJ;NILÓPOLIS;CENTRO;Avenida Getúlio de Moura,2563;26525-002;0;0;J;0;;;;;;;29.911.559/0001-55;82779981;chatuba.jacarepagua@chatuba.com.br;  /  /;;;0;;0;;;a;0;
323.071;CHAVEIRO CENTRAL DAA;MIRANDA CONFECCAO DE CHAVES E CARIMBOS I;COM:21-9.9797;RJ;RIO DE JANEIRO;TAQUARA;Estrada do Tindiba,1866 - LOJ 108;22740-362;-23;-43;J;0;;;;;;;29.525.455/0001-02;11.061.52-4;am.consultoriatqr@gmail.com;  /  /;;;323071;CHAVEIRO CENTRAL DAA;0;;;a;0;
327.544;CICB;CICB - CENTRO INTERNACIONAL DE CONVENCOA;COM:61-612196.9034;DF;BRASILIA;ASA SUL;Trecho SCES Trecho 2,S/N;70200-002;-16;-48;J;0;;;;;;;17.791.395/0001-90;0763766500104;comercial@cicb.com.br;  /  /;;;327544;CICB;0;;;;0;
322.479;CIKALA;CKP CIKALA COMERCIO DE LONAS EIRELI;COM:11-94102.6207;SP;SÃO PAULO;VILA RÉ;Rua Maxiné,55;03656-010;-24;-47;J;0;;;;;;;34.657.818/0001-01;126.635.440.119;vendas9@cikala.com.br;  /  /;;;322479;CIKALA;0;;;a;0;
324.393;CINTRA LOJISTAS & CS;MIKE SEBASTIAO CINTRA PEREIRA;;SP;RIBEIRAO PRETO;VILA VIRGINIA;"Rua Angelo Mestriner,405 - ANEXO: A;";14030-090;-21;-48;J;0;;;;;;;10.507.344/0001-45;797457638113;cont.eng@terra.com.br;  /  /;;;324393;CINTRA LOJISTAS & CS;0;;;;0;
324.909;CISEL CONDUTORES;CISEL CONDUTORES E ISOLANTES ELETRICOS A;;SP;SAO PAULO;PERDIZES;Rua Caraibas,665 - FUNDOS;05020-000;-24;-47;J;0;;;;;;;55.716.955/0001-31;111491251110;cisel@cisel.com.br;  /  /;;;324909;CISEL CONDUTORES;0;;;;0;
319.137;CITRAL TRANSPORTE;CITRAL TRANSPORTE E TURISMO SA;COM:51-3542.6399;RS;TAQUARA;SANTA TEREZINHA;AV SEBASTIAO AMORETTI,1480;95600000;0;0;J;0;;;;;;;97.755.607/0001-13;141/0044324;jair@citral.tur.br;  /  /;;;0;;0;;;a;0;
322.370;CJS SERVICOS E REFOA;CJS SERVICOS E REFORMAS LTDA;;RJ;RIO DE JANEIRO;VARGEM GRANDE;Estrada dos Bandeirantes,24401 - SALA 201;22785-091;-23;-43;J;0;;;;;;;10.872.639/0001-10;ISENTO;allumbox@gmail.com;  /  /;;;322370;CJS SERVICOS E REFOA;0;;;a;0;
328.363;CLAMPER INDUSTRIA EA;CLAMPER INDUSTRIA E COMERCIO S.A;COM:31-3198417.4595;MG;LAGOA SANTA;DISTRITO INDUSTRIAL GENESCO APARECIDO DE OLIVEIRA;Rodovia LMG-800,128;33240-100;0;0;J;0;;;;;;;66.429.895/0004-35;3767831390390;fiscal@clamper.com.br;  /  /;;;328363;CLAMPER INDUSTRIA EA;0;;;;0;
323.009;CLARO S.A;CLARO S.A.;;CE;FORTALEZA;DIONISIO TORRES;Avenida Pontes Vieira,1554 - TERMINAL 1 TERREO;60135-238;-4;-39;J;0;;;;;;;40.432.544/0161-40;062662694;atendimento.fiscalizacoes@claro.com.br;  /  /;;;323009;CLARO S.A;0;;;a;0;
322.998;CLARO S.A.;CLARO S.A.;COM:11-4313.4620;SC;PALHOÇA;PACHECOS;Avenida do Comércio,155;88134-852;-28;-49;J;0;;;;;;;40.432.544/1070-22;261081896;atendimento.fiscalizacoes@claro.com.br;  /  /;;;322998;CLARO S.A.;0;;;a;0;
322.824;CLARO SA;CLARO S.A.;COM:11-4313.4620;RJ;RIO DE JANEIRO;PAVUNA;Rua Embau,2207;21535-000;-23;-43;J;0;;;;;;;40.432.544/0301-35;78002840;atendimento.fiscalizacoes@claro.com.br;  /  /;;;322824;CLARO SA;0;;;a;0;
325.106;CLAUDIA OLIVEIRA BE;PRISCILA CARDONA GONCALVES 82056030063;;RS;PORTO ALEGRE;IPANEMA;Avenida Oswaldo Goncalves Cruz,235;91760-060;-30;-51;J;0;;;;;;;30.728.285/0001-42;ISENTO;priscilacardonadv@gmail.com;  /  /;;;325106;CLAUDIA OLIVEIRA BE;0;;;;0;
326.196;CLEAN LIXEIRAS;CLEAN LIXEIRAS, VARAIS E UTENSILIOS DOMA;;PR;SARANDI;JARDIM NOVA INDEPENDENCIA I;Rua Paul Harris,786 - CASA;87114-685;-23;-52;J;0;;;;;;;31.052.993/0001-79;9099352458;cleanlixeirasvaraissarandi@gmail.com;  /  /;;;326196;CLEAN LIXEIRAS;0;;;;0;
146.309;CLEAN SOLUCOES AMBIE;CLEAN QUIMICA LTDA;COM:21-212445.5343;RJ;RIO DE JANEIRO;TAQUARA;Estrada Rodrigues Caldas,299;22713-372;-23;-43;J;0;;;;;;;73.981.136/0001-01;01706683;clean@cleanquimica.com.br;  /  /;;;146309;CLEAN SOLUCOES AMBIE;0;;;a;0;
328.356;CLEI MOISES;CLEI MOISES DETILLI;;SP;SAO PAULO;VILA SANTA CLARA;Rua Dona Ana Araujo de Paula,145;03274-000;0;0;J;0;;;;;;;34.443.664/0001-47;128580225111;site;  /  /;;;328356;CLEI MOISES;0;;;;0;
325.006;CLICK PROMOCIONAL;CLICK PROMOCIONAL BRINDES LTDA;COM:11-113951.7451;SC;ITAJAI;CENTRO;Rua Umbelino Damasio de Brito,117;88303-050;-27;-49;J;0;;;;;;;20.876.318/0002-29;261758012;financeiro@clickpromocional.com.br;  /  /;;;325006;CLICK PROMOCIONAL;0;;;;0;
321.883;CLIMA RIO;J. C. M. NITEROI REFRIGERACAO LTDA;;RJ;RIO DE JANEIRO;PENHA CIRCULAR;Avenida Lobo Júnior,1184;21020-125;-23;-43;J;0;;;;;;;08.824.171/0002-28;79463620;felipe.penna@climario.com.br;  /  /;;;321883;CLIMA RIO;0;;;a;0;
146.199;CLIMARIO;JCM NITEROI REFRIGERACAO LTDA;COM:11-3290.4200;ES;SERRA;CIVIT II;Avenida Talma Rodrigues Ribeiro,5964 - GALPAO1 - CD SETOR II;29168-080;0;0;J;0;;;;;;;08.824.171/0005-70;082855390;fiscal@climario.com.br;  /  /;;;146199;CLIMARIO;0;;;a;0;
326.292;CLIMARIO ES;JCM NITEROI REFRIGERACAO LTDA;;ES;VILA VELHA;VALE ENCANTADO;Avenida Lagoa Encantada,220;29113-515;-20;-40;J;0;;;;;;;08.824.171/0006-51;082903905;contabil01@climario.com.br;  /  /;;;326292;CLIMARIO ES;0;;;;0;
321.206;CLIMATEC MATERIAIS O;MELDOLA E MINOSSO LTDA;COM:47-3084.5755;SC;JARAGUÁ DO SUL;CENTRO;Avenida Marechal Deodoro da Fonseca,1451;89251-702;0;0;J;0;;;;;;;21.787.658/0001-65;257563245;contato@refrigeracaoclimatec.com.br;  /  /;;;0;;0;;;a;0;
327.908;CLINICA OFTALMOLOGIA;CLINICA OFTALMOLOGICA HC VISION LTDA;;SP;SAO PAULO;VILA OLIMPIA;Rua Professor Vahia de Abreu,189;04549-000;-24;-47;J;0;;;;;;;09.315.427/0001-53;ISENTO;nunescontabil@globo.com;  /  /;;;327908;CLINICA OFTALMOLOGIA;0;;;;0;
325.559;CLUBE DO COMSTRUTOR;CLUBE DO COMSTRUTOR;;SC;TIJUCAS;UNIVERSITARIO;JACARANDA,471;88200-000;-27;-49;J;0;;;;;;;41.675.678/0001-51;261035207;site;  /  /;;;325559;CLUBE DO COMSTRUTOR;0;;;;0;
11.216;CM SATISLOH;SATISLOH DO BRASIL LTDA;COM:24-2237.1112  COM:11-2930.8600;SP;BARUERI;ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAVI;Rua Professor Cardoso Fontes,350;06455-020;-24;-47;J;0;;314;RJ/OFF-LENTES;;0101010101;RJ/OFF LENTES;27.798.545/0001-41;206656568112;atendimento@satisloh.com;  /  /;;;11216;CM SATISLOH;0;;;a;0;
322.097;CM SATISLOH .;SATISLOH DO BRASIL LTDA;COM:11-9991;ES;VILA VELHA;PÓLO EMPRESARIAL NOVO MÉXICO;Rua Rosa Vermelha,733 - GALPAO01 LETRA I;29104-372;-20;-40;J;0;;;;;;;27.798.545/0004-94;083712690;alexandre.capileti@satisloh.com;  /  /;;;322097;CM SATISLOH .;0;;;a;0;
146.603;CM SATISLOH.;SATISLOH DO BRASIL LTDA;COM:24-2242.1717;RJ;PETRÓPOLIS;CASTELANEA;RUA PROFESSOR CARDOSO FONTES,118;25640-036;-23;-43;J;0;;;;;;;27.798.545/0003-03;79.007.59-5;atendimento@satisloh.com;  /  /;;;146603;CM SATISLOH.;0;;;a;0;
322.974;CM3 INDUSTRIA;CM3 INDUSTRIA E COMERCIO DE MALAS EIRELI;COM:41-3074.7107;PR;CURITIBA;PAROLIN;Rua Professor Leônidas Ferreira da Costa,559;80220-410;-25;-49;J;0;;;;;;;82.055.468/0001-48;1017833088;vendas@cm3.com.br;  /  /;;;322974;CM3 INDUSTRIA;0;;;a;0;
322.392;CMV;CMV - CONSTRUCOES MECANICAS LTDA;;RS;CACHOEIRINHA;DISTRITO INDUSTRIAL;Avenida das Indústrias,940;94930-230;-30;-51;J;0;;;;;;;87.175.824/0001-80;177/0023914;luciana@cmv.com.br;  /  /;;;322392;CMV;0;;;a;0;
322.549;COFERMETA SA;COFERMETA SA;;MG;CONTAGEM;CINCO;Rua Manoel Pereira Mendes,333;32010-040;-20;-44;J;0;;;;;;;17.281.973/0013-82;062001061.12-14;rogeriocoelho@cofermeta.com.br;  /  /;;;322549;COFERMETA SA;0;;;a;0;
322.555;COLDSTAR;FLAVIO SANTOS DE OLIVEIRA;COM:21-96568.0170  COM:21-96438.5642  COM:21-98349;RJ;RIO DE JANEIRO;TAQUARA;Estrada dos Bandeirantes,2508;22775-109;-23;-43;J;0;;;;;;;40.899.012/0001-14;;contatocoldstar@gmail.com;  /  /;;;322555;COLDSTAR;0;;;a;0;
325.358;COLIBRI GRAFICA DIGA;COLIBRI GRAFICA DIGITAL LTDA;COM:47-3354.3900;SC;BRUSQUE;CENTRO I;Rua Moritz Germano Hoffmann,119;88350-180;-27;-49;J;0;;;;;;;20.722.009/0001-13;;financeiro@colibrigrafica.com.br;  /  /;;;325358;COLIBRI GRAFICA DIGA;0;;;;0;
145.157;COLORACAO DE LENTES;COLORACAO DE LENTES LUIZA LTDA ME;;;SÃO PAULO;CENTRO;PRACA DA SE 158 502/503;01001001;0;0;J;0;;;;;;;05.504.572/0001-21;.NULL.;paulo.americo@rodenstock.com.br;  /  /;;;0;;0;;;a;0;
328.567;COMERCIAL AGRICOLA I;COMERCIO E REPRESENTACAO DE PRODUTOS AGA;;SP;VOTUPORANGA;SAN REMO;Avenida Doutor Wilson de Souza Foz,5226;15502-052;0;0;J;0;;;;;;;05.819.542/0001-04;718114389115;financeiro.anzai@gmail.com;  /  /;;;328567;COMERCIAL AGRICOLA I;0;;;;0;
327.426;COMERCIAL MANTIQUEIA;COMERCIAL MANTIQUEIRA MATERIAIS PARA COA;COM:12-123681.2994;SP;TAUBATE;ESPLANADA INDEPENDENCIA;Avenida Haroldo Mattos,1991;12040-670;-23;-46;J;0;;;;;;;11.191.402/0001-37;688292601110;financeiro@depositomantiquiera.com.br;  /  /;;;327426;COMERCIAL MANTIQUEIA;0;;;;0;
327.022;COMERCIAL MSK TINTAA;COMERCIAL MSK TINTAS LTDA;;SP;SUZANO;CENTRO;Rua Quinze de Novembro,23;08674-210;-24;-46;J;0;;;;;;;45.163.757/0001-34;672567030115;a2rcomercial22@gmail.com;  /  /;;;327022;COMERCIAL MSK TINTAA;0;;;;0;
329.258;COMERCIAL R.V;COMERCIAL R.V PARAFUSOS E FERRAMENTAS;;SP;TATUI;VILA DOUTOR LAURINDO;Avenida Sao Carlos,376;18271-380;18;-23;J;0;;;;;;;06.746.097/0001-62;687004198110;site;  /  /;;;329258;COMERCIAL R.V;0;;;;0;
323.543;COMERCIALBV COMERCIA;COMERCIALBV COMERCIAL LTDA;;SC;CAMBORIÚ;RIO PEQUENO;Rua Antonio Lopes Gonçalves Bastos,401 - GALPAO01 E 02;88343-412;-27;-49;J;0;;;;;;;12.501.214/0001-20;256.23.8456;vendas01@lojabrazil.com.br;  /  /;;;323543;COMERCIALBV COMERCIA;0;;;;0;
327.915;COMERCIO ONLINE;CGM STORE COMERCIO ONLINE LTDA;COM:21-24445.6111;SP;SAO PAULO;ITAIM PAULISTA;Rua Antonio Joao de Medeiros,531 - GALPAO 6;08140-060;-24;-46;J;0;;;;;;;42.065.387/0001-04;131246457116;site;  /  /;;;327915;COMERCIO ONLINE;0;;;;0;
328.311;COMEX IMPORTAÇÃO;COMEX IMPORTAÇÃO E EXPORTAÇÃO LTDA;;GO;GOIANIA;SETOR MARECHAL RONDON;Rua 3,10 - QUADRA A LT 29;74560-310;0;0;J;0;;;;;;;12.117.898/0001-61;104732695;site;  /  /;;;328311;COMEX IMPORTAÇÃO;0;;;;0;
150.610;COMLAB;COMLAB MATERIAL P/LABOLATORIOS LTDA EPP;COM:21-2205.6847  COM:21-2225.7075  COM:21-2205.68;RJ;RIO DE JANEIRO;LARANJEIRAS;Rua das Laranjeiras,371;22240-000;0;0;J;0;;;;;;;42.582.312/0001-09;81408866;vendas5@grupoalfalab.com;  /  /;;;0;;0;;;a;0;
326.222;COMPASSO BRINDES;COMPASSO BRINDES PERSONALIZADOS LTDA;;SP;SAO PAULO;TREMEMBE;Rua Vilarinho,30;02376-040;-23;-47;J;0;;;;;;;13.403.298/0001-22;147905951110;sarah.souza@elobrindes.com.br;  /  /;;;326222;COMPASSO BRINDES;0;;;;0;
325.741;COMPETICAO INDUSTRIA;COMPETICAO INDUSTRIA E COMERCIO DE MOVEA;;SP;SAO PAULO;JARDIM INDEPENDENCIA;Avenida Brumado de Minas,648;03224-000;-24;-47;J;0;;;;;;;06.984.423/0001-70;116899490115;cleres-concorrencia@uol.com.br;  /  /;;;325741;COMPETICAO INDUSTRIA;0;;;;0;
324.795;COMPOSICAO;COMPOSICAO SERIGRAFIA E COMUNICACAO VISA;COM:27-3340.1019;ES;VILA VELHA;CRISTOVAO COLOMBO;Rua Expedicionarios,218;29106-520;-20;-40;J;0;;;;;;;00.752.763/0001-99;082259682;atendimento.composicao@gmail.com;  /  /;;;324795;COMPOSICAO;0;;;;0;
323.479;COMPROU CHEGOU UTILS;COMPROU CHEGOU UTILIDADES EIRELI;;SP;SÃO CAETANO DO SUL;FUNDAÇÃO;Rua Perrella,165;09520-660;-24;-47;J;0;;;;;;;30.149.338/0001-70;636465124119;milenium.ops@terra.com.br;  /  /;;;323479;COMPROU CHEGOU UTILS;0;;;;0;
327.084;COMSEG EPI - EQUIPAO;P C L DE CASTRO COMERCIO DE EPIS;;MG;LAGOA SANTA;BELA VISTA;Avenida Doutor Olegario Maciel,390;33239-196;-20;-44;J;0;;;;;;;32.573.899/0001-28;0033640490045;contato@comseg-epi.com.br;  /  /;;;327084;COMSEG EPI - EQUIPAO;0;;;;0;
147.185;CONCEPT STANDS LTDA;CONCEPT STANDS LTDA ME;COM:47-3367.1033;RS;NOVO HAMBURGO;LIBERDADE;Avenida Primeiro de Março,3673;93332-143;-30;-51;J;0;;;;;;;11.190.292/0001-99;;rafael@conceptstands.com.br;  /  /;;;147185;CONCEPT STANDS LTDA;0;;;a;0;
328.573;CONDOMINIO DO EDIFI;CONDOMINIO DO EDIFICIO COMPLEXO ODONTO-A;COM:71-3035.3981;BA;SALVADOR;ITAIGARA;Avenida Antonio Carlos Magalhaes,585;41825-907;0;0;J;0;;;;;0106010105;NO/OFF-LENTES;03.714.472/0001-02;;nac05@gscia.com.br;  /  /;;;328573;CONDOMINIO DO EDIFI;0;;;;0;
150.494;CONDOMINIO EDIFICIO;CONDOMINIO EDIFICIO CEISA CENTER;COM:48-3028.6491;SC;FLORIANOPOLIS;CENTRO;Avenida Prefeito Osmar Cunha,183;88015-100;-28;-49;J;0;;;;;;;85.307.148/0001-26;;suporte@plac.srv.br;  /  /;;;150494;CONDOMINIO EDIFICIO;0;;;a;0;
324.924;CONDUSCAMP CONDUTORA;CONDUSCAMP CONDUTORES CAMPINAS LTDA;;SP;CAMPINAS;JARDIM DO TREVO;Rua Doutor Fernao Pompeu de Camargo - de 952/953 ao fim,1936;13040-010;-23;-47;J;0;;;;;;;02.080.427/0001-72;;faturamento@conduscamp.com.br;  /  /;;;324924;CONDUSCAMP CONDUTORA;0;;;;0;
319.153;CONECBELT BORRACHA;CONECBELT COMERCIO DE BORRACHA LTDA;COM:21-2446.7988;RJ;RIO DE JANEIRO;TAQUARA;Estrada do Cafundá,32220 - LOJA D;22725-031;-23;-43;J;0;;;;;01010101;AREA RJ;05.552.519/0001-04;77561536;contato@conectbelt.com.br;  /  /;;;319153;CONECBELT BORRACHA;0;;;a;0;
322.477;CONQUISTE360;CONQUISTE SOLUCOES E MARKETING EIRELI;;SP;SÃO PAULO;BUTANTÃ;Rua M.M.D.C.,450;05510-020;-24;-47;J;0;;;;;;;24.629.902/0001-50;;contato@conquiste360.com.br;  /  /;;;322477;CONQUISTE360;0;;;a;0;
327.776;CONSENTIDO CULINARIA;NAVARROPEREIRA GASTRONOMIA LTDA;;SP;SAO PAULO;JARDIM PAULISTA;Alameda Campinas,1061;01404-001;-24;-47;J;0;;;;;;;42.088.672/0001-40;69517983;consentidoculinaria@gmail.com;  /  /;;;327776;CONSENTIDO CULINARIA;0;;;;0;
151.152;CONSTRU CASA E BAZAR;CONSTRU CASA E BAZAR LTDA;COM:21-3326.4589;RJ;RIO DE JANEIRO;VARGEM GRANDE;ESTRADA DOS BANDEIRANTES,23971;22785-091;0;0;J;0;;;;;;;20.801.345/0001-51;86791862;vendas2@construcasabazar.com.br;  /  /;;;0;;0;;;a;0;
146.691;CONSTRUIRE ENGENHARI;CONSTRUIRE ENGENHARIA LTDA;COM:21-99999.1550;RJ;RIO DE JANEIRO;SÃO CONRADO;ESTRADA DA CANOA,501;22610-210;0;0;J;0;;;;;;;03.299.841/0001-30;;construireeng@gmail.com;  /  /;;;0;;0;;;a;0;
319.590;CONSULT FIRE;CONSULT FIRE SERVICE LTDA;COM:21-99180.0715  COM:21-96484.7602  COM:21-99808;RJ;RIO DE JANEIRO;CAMPO GRANDE;Avenida Cesário de Melo,36000;23050-102;0;0;J;0;;;;;;;25.301.899/0001-03;10136067;contato@consultfire.com.br;  /  /;;;0;;0;;;a;0;
145.407;CONTOUR FINE TOOLING;CONTOUR FINE TOOLING DO BRASIL LTDA;COM:11-2425.6011;SP;SÃO PAULO;JABAQUARA;AVENIDA PEDRO BUENO,976;04342-000;0;0;J;0;;;;;;;17.390.902/0001-84;142012921115;enrique@contour-diamonds.com;  /  /;;;0;;0;;;a;0;
326.778;CONTROLAR INDUSTRIAA;CONTROLAR INDUSTRIA E COMERCIO DE FILTRA;;SP;SUMARE;JARDIM SAO JUDAS TADEU;R ZULMIRO TREVISANI,776;13180612;-23;-47;J;0;;;;;;;09.610.464/0001-94;;vecorj@veco.com.br;  /  /;;;326778;CONTROLAR INDUSTRIAA;0;;;;0;
321.082;COPAFER COMERCIAL LA;COPAFER COMERCIAL LTDA;COM:11-4996.6000;SP;SANTO ANDRÉ;SANTA TEREZINHA;Avenida dos Estados,4555;09210-580;0;0;J;0;;;;;;;55.728.224/0001-06;626.179.235.119;vendas@copafer.com.br;  /  /;;;321082;COPAFER COMERCIAL LA;0;;;a;0;
323.787;COPAS EVENTOS;MANTOVANI BRASIL SERVICOS DE MAO DE OBRI;;SP;SÃO PAULO;JARDIM NOSSA SENHORA DO CARMO;Rua Veríssimo da Silva,163 - SALA: 01;08275-270;-24;-46;J;0;;;;;;;18.188.935/0001-09;133.054.740.119;monique reis@hotmail.com;  /  /;;;323787;COPAS EVENTOS;0;;;;0;
324.422;CORDAO CRACHA;CORDAO CRACHA E COMPANHIA LTDA;;SP;SAO PAULO;BELENZINHO;Rua Itabaiana,234 - SALA 4;03171-010;-24;-47;J;0;;;;;;;49.299.998/0001-66;138507326119;daniel@animacolor.com.br;  /  /;;;324422;CORDAO CRACHA;0;;;;0;
324.113;COREMAL;COREMAL COMERCIO, DISTRIBUICAO, FABRICAA;COM:11-4615.8100;SP;COTIA;JARDIM SABIA;Estrada do Capuava,1650;06716-580;-24;-47;J;0;;;;;;;10.793.008/0002-97;278161705110;labsp@coremal.com.br;  /  /;;;324113;COREMAL;0;;;;0;
147.624;COREMAL S A;COREMAL S A;COM:11-1198929.4535;SP;COTIA;JARDIM ELIANE;Avenida Coronel Luiz Rodrigues de Barros,500;06716-035;-24;-47;J;0;;;;;;;10.793.008/0006-10;278044017110;mbarauna@pochteca.net;  /  /;;;147624;COREMAL S A;0;;;a;0;
150.998;CORPORATIVA GESTAO E;CORPORATIVA GESTAO EMPRESSARIAL E SERV D;COM:21-2223.1323;RJ;RIO DE JANEIRO;CENTRO;Avenida Rio Branco,115;20040-004;0;0;J;0;;;;;;;16.890.266/0001-97;;adilson@augustocontabil.cnt.br;  /  /;;;0;;0;;;a;0;
319.291;COSTAZUL;COSTAZUL ALIMENTOS EIRELI;COM:21-212262.9666;RJ;RIO DE JANEIRO;JACAREPAGUÁ;Estrada dos Bandeirantes,7150;22780-084;0;0;J;0;;;;;;;17.493.338/0007-10;87197417;www.costazulsupermercados.com.br;  /  /;;;0;;0;;;a;0;
326.829;COURACO COMERCIAL;COURACO COMERCIAL LTDA;;SP;SAO PAULO;JARDIM JARAGUA;Via Anhanguera,S/N - KM 25.5 P. LATERAL 130 S2;05275-000;-23;-47;J;0;;;;;;;00.290.469/0004-55;136687470113;administrativo@controlcontabilidadeadv.com.br;  /  /;;;326829;COURACO COMERCIAL;0;;;;0;
327.773;CREATIVE TECNOLOGIAA;CREATIVE TECNOLOGIA LTDA;COM:11-114901.0311;SP;GUARULHOS;VILA FLORIDA;Avenida Otavio Braga de Mesquita,2567;07191-000;-23;-47;J;0;;;;;;;37.555.798/0001-48;127.155.177.114;contato@creativetec.com.br;  /  /;;;327773;CREATIVE TECNOLOGIAA;0;;;;0;
145.245;CREDITO REAL IMOVEIS;CREDITO REAL IMOVEIS E CONDOMINIOS;COM:51-3214.1414;RS;PORTO ALEGRE;AUXILIADORA;Avenida Carlos Gomes,1450;90480-001;-30;-51;J;0;;;;;;;92.691.336/0001-66;;creditoreal@creditoreal.com.br;  /  /;;;145245;CREDITO REAL IMOVEIS;0;;;a;0;
323.230;CRIATIVA PAPELARIA;D.A.N. FERNANDES EIRELI;COM:12-3642.6692  COM:12-3642.5145;SP;PINDAMONHANGABA;PARQUE SÃO BENEDITO;Avenida Albuquerque Lins,285;12410-030;-23;-45;J;0;;;;;;;11.065.132/0001-18;528.107.453.113;escrifranca@hotmail.com;  /  /;;;323230;CRIATIVA PAPELARIA;0;;;;0;
321.085;CRIATIVA SERVIÇOS DA;CRIATIVA SERVIÇOS DE PRÉ IMPRESSÃO LTDA;;RJ;RIO DE JANEIRO;ENCANTADO;Rua Guilhermina,432;20756-060;0;0;J;0;;;;;;;20.812.408/0001-75;ISENTO;felipe@criativagrupo.com.br;  /  /;;;0;;0;;;a;0;
325.893;CRISLIMP;CRISLIMP COMERCIO, MANUTENCAO E LIMPEZAA;COM:21-213734.6334;RJ;RIO DE JANEIRO;MANGUINHOS;Rua Capitao Braganca,123;21050-030;-23;-43;J;0;;;;;;;22.065.040/0001-54;86911574;crislimpmaterialdelimpeza@gmail.com;  /  /;;;325893;CRISLIMP;0;;;;0;
319.489;CROCI CONFECÇÕES;CROCI COMERCIO CONFECÇÕES ART VEST;COM:11-2062.2555;SP;SÃO PAULO;IPIRANGA;Rua Dom Marcos Teixeira,150 - CASA B;04210-020;0;0;J;0;;;;;;;27.060.048/0001-41;141721149119;sac@koksabrindes.com.br;  /  /;;;0;;0;;;a;0;
328.566;CSMA COMERCIO VAREJA;CSMA COMERCIO VAREJISTA LTDA;;SP;GUARULHOS;VILA SIRENA;Rua Jaboticabeiras,55;07051-070;0;0;J;0;;;;;;;55.328.307/0001-08;151700092111;csma.comercio.varejista@gmail.com;  /  /;;;328566;CSMA COMERCIO VAREJA;0;;;;0;
322.665;CSM-COMPONENTES SISD;CSM-COMPONENTES SISTEMAS E MAQUINAS PARD;;SC;JARAGUÁ DO SUL;VILA BAEPENDI;Rua José Stulzer,80;89256-020;-26;-49;J;0;;;;;;;76.840.537/0001-21;250.661.721;marcia.vendas@jusp.com.br;  /  /;;;322665;CSM-COMPONENTES SISD;0;;;a;0;
